Ratio Type,id,eid,formula,DOI,,表示该研究报告了氧含量,表示微观结构分析采用了高分辨率技术,表示材料表现出非线性弹性行为,测量的氧含量（以重量百万分比 wppm 表示）,平均晶粒尺寸（μm）,YM,YM_err,YS,YS_err,UTS,UTS_err,DAR,DAR_err,HV,HV_err,moe,moe_class,ph1,ph2,ph3,condition,comments,composition,,test type,Test Temperature (K),Test Rate (s?1),Ingot Description,Ingot Size (mm)
wt.%,,Fe-Cr-Ni-Mn-N austenitic stainless steel,,10.1016/j.jmst.2023.12.027,,,,,,,,,1080,,1600,,,,,,,,,,,"Vacuum Oxygen Decarburization, casting, ESR remelting, 3D forging, solution-annealing, water quenching",,,,,77,0.0005,cylindrical,[]
wt.%,,Fe-Cr-Ni-Mn-N austenitic stainless steel,,10.1016/j.jmst.2023.12.027,,,,,,,,,1500,,1850,,,,,,,,,,,"Vacuum Oxygen Decarburization, casting, ESR remelting, 3D forging, solution-annealing, water quenching",,,,,4.2,0.0005,cylindrical,[]
at.%,,Ti-8.5Cr-1.5Sn,,10.1016/j.msea.2024.146371,,,,,,,,,1525,,1840,,,,,,,,,,,"vacuum induction melting, forging, cold rolling, solid solution treatment, water quenching",,,,,77,0.0005,,[]
at.%,,LPBF CrCoNi,,10.1016/j.actamat.2023.119249,,,,,,,,,691,,926,,,,,,,,,,,LPBF,,,,,298,0.001,,[]
at.%,,LPBF CrCoNi,,10.1016/j.actamat.2023.119249,,,,,,,,,944,,1382,,,,,,,,,,,LPBF,,,,,77,0.001,,[]
wt.%,,GH3536 superalloy,,10.1016/j.matchar.2023.113422,,,,,,,,,393,,727,,,,,,,,,,,"arc melting, homogenization, cold rolling, intermediate annealing, recrystallization",,,,,293,0.001,,[]
wt.%,,GH3536 superalloy,,10.1016/j.matchar.2023.113422,,,,,,,,,590,,1064,,,,,,,,,,,"arc melting, homogenization, cold rolling, intermediate annealing, recrystallization",,,,,77,0.001,,[]
at.%,,(NiCoCr)95V5,,10.1016/j.intermet.2023.108034,,,,,,,,,421.1,,883.4,,,,,,,,,,,"arc-melting, remelting, casting, homogenization, water quenching, cold rolling, heat treatment, water quenching",,,,,298,0.001,rectangular,"[9, 38, 41]"
at.%,,(NiCoCr)95V5,,10.1016/j.intermet.2023.108034,,,,,,,,,598.2,,1015.3,,,,,,,,,,,"arc-melting, remelting, casting, homogenization, water quenching, cold rolling, heat treatment, water quenching",,,,,93,0.001,rectangular,"[9, 38, 41]"
at.%,,(NiCoCr)95V5,,10.1016/j.intermet.2023.108034,,,,,,,,,449.1,,881.3,,,,,,,,,,,"arc-melting, remelting, casting, homogenization, water quenching, cold rolling, heat treatment, water quenching, annealing, water quenching",,,,,298,0.001,rectangular,"[9, 38, 41]"
at.%,,(NiCoCr)95V5,,10.1016/j.intermet.2023.108034,,,,,,,,,668.5,,1237.9,,,,,,,,,,,"arc-melting, remelting, casting, homogenization, water quenching, cold rolling, heat treatment, water quenching, annealing, water quenching",,,,,93,0.001,rectangular,"[9, 38, 41]"
at.%,,CoCrNi,,10.1016/j.matchar.2023.113351,,,,,,,,,436.2,,692.8,,,,,,,,,,,L-DED additive manufacturing,,,,,298,未知,,[]
at.%,,CoCrNi,,10.1016/j.matchar.2023.113351,,,,,,,,,665.3,,988.6,,,,,,,,,,,L-DED additive manufacturing,,,,,77,未知,,[]
at.%,,CoCrNi,,10.1016/j.matchar.2023.113351,,,,,,,,,503.7,,741.4,,,,,,,,,,,"L-DED additive manufacturing, interlayer UIT",,,,,298,未知,,[]
at.%,,CoCrNi,,10.1016/j.matchar.2023.113351,,,,,,,,,790.5,,1218.6,,,,,,,,,,,"L-DED additive manufacturing, interlayer UIT",,,,,77,未知,,[]
at.%,,Pure Ti,,10.1016/j.jmrt.2023.08.010,,,,,,,,,315,,423,,,,,,,,,,,"cold rolling, annealing",,,,,298,0.001,,[]
at.%,,Pure Ti,,10.1016/j.jmrt.2023.08.010,,,,,,,,,503,,None,,,,,,,,,,,"cold rolling, annealing",,,,,100,0.001,,[]
at.%,,Pure Ti,,10.1016/j.jmrt.2023.08.010,,,,,,,,,356,,397,,,,,,,,,,,"cold rolling, annealing",,,,,298,0.001,,[]
at.%,,Pure Ti,,10.1016/j.jmrt.2023.08.010,,,,,,,,,574,,632,,,,,,,,,,,"cold rolling, annealing",,,,,100,0.001,,[]
at.%,,CoCrFeNi,,10.1016/j.matdes.2023.112250,,,,,,,,,600,,1066,,,,,,,,,,,"vacuum induction melting, remelting, casting, homogenization, hot rotary, hot drawing, cold drawing, annealing",,,,,293,0.001,rod,"[200, 20]"
at.%,,CoCrFeNi,,10.1016/j.matdes.2023.112250,,,,,,,,,1010,,1454,,,,,,,,,,,"vacuum induction melting, remelting, casting, homogenization, hot rotary, hot drawing, cold drawing, annealing",,,,,150,0.001,rod,"[200, 20]"
,,9% Nickel Steel,,10.1002/srin.197904762,,,,,,,,,693,,740,,,,,,,,,,,"standard austenitizing treatment, tempering",,,,,77,未知,,[]
,,9% Nickel Steel,,10.1002/srin.197904762,,,,,,,,,708,,762,,,,,,,,,,,"standard austenitizing treatment, ausforming, tempering",,,,,77,未知,,[]
,,9% Nickel Steel,,10.1002/srin.197904762,,,,,,,,,646,,928,,,,,,,,,,,"standard austenitizing treatment, Isothermal transformation, water quenching",,,,,77,未知,,[]
,,9% Nickel Steel,,10.1002/srin.197904762,,,,,,,,,607,,732,,,,,,,,,,,"standard austenitizing treatment, Isothermal transformation, water quenching, tempering",,,,,77,未知,,[]
,,9% Nickel Steel,,10.1002/srin.197904762,,,,,,,,,670,,912,,,,,,,,,,,"standard austenitizing treatment, isothermal transformation",,,,,77,未知,,[]
,,9% Nickel Steel,,10.1002/srin.197904762,,,,,,,,,595,,760,,,,,,,,,,,"standard austenitizing treatment, isothermal transformation, tempering",,,,,77,未知,,[]
,,AISI 1045 steel,,10.1007/BF00020694,,,,,,,,,354.61,,None,,,,,,,,,,,,,,,,253,未知,,[]
,,AISI 1045 steel,,10.1007/BF00020694,,,,,,,,,529.2,,None,,,,,,,,,,,,,,,,213,未知,,[]
,,AISI 1045 steel,,10.1007/BF00020694,,,,,,,,,380.31,,None,,,,,,,,,,,,,,,,233,未知,,[]
,,AISI 1045 steel,,10.1007/BF00020694,,,,,,,,,330.7,,None,,,,,,,,,,,,,,,,263,未知,,[]
,,AISI 1045 steel,,10.1007/BF00020694,,,,,,,,,332.36,,None,,,,,,,,,,,,,,,,273,未知,,[]
,,AISI 1045 steel,,10.1007/BF00020694,,,,,,,,,311.76,,None,,,,,,,,,,,,,,,,283,未知,,[]
,,AISI 1045 steel,,10.1007/BF00020694,,,,,,,,,295.67,,None,,,,,,,,,,,,,,,,297,未知,,[]
,,En3B,,10.1007/BF00125476,,,,,,,,,840,,880,,,,,,,,,,,,,,,,77,未知,,[]
,,En24,,10.1007/BF00125476,,,,,,,,,1380,,2160,,,,,,,,,,,,,,,,293,未知,,[]
at%,,Fe-Si,,10.1007/BF00541398,,,,,,,,,440,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,159,0.00014,,[]
at%,,Fe-Si,,10.1007/BF00541398,,,,,,,,,381.4,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,198,0.00014,,[]
at%,,Fe-Si,,10.1007/BF00541398,,,,,,,,,339.54,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,233,0.00014,,[]
at%,,Fe-Si,,10.1007/BF00541398,,,,,,,,,353.49,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,253,0.00014,,[]
at%,,Fe-Si,,10.1007/BF00541398,,,,,,,,,283.72,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,293,0.00014,,[]
at%,,Fe-Si,,10.1007/BF00541398,,,,,,,,,264.19,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,358,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,866.9,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,80,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,575.6,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,203,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,462.42,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching",,,,,293,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,1954.18,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,77,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,1734.59,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,158,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,1678.45,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,203,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,1599.78,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,253,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,1537.99,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,298,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,1495.94,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,338,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,1325.27,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,77,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,972.04,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,187,0.00014,,[]
at%,,Fe-Si-Ti,,10.1007/BF00541398,,,,,,,,,878.02,,None,,,,,,,,,,,"arc-melting, solution-treatment, water quenching, ageing",,,,,296,0.00014,,[]
,,VT5-1kt,,10.1007/BF00663192,,,,,,,,,None,,107,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,VT5-1kt,,10.1007/BF00663192,,,,,,,,,None,,158,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,VT5-1kt,,10.1007/BF00663192,,,,,,,,,None,,180,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,VT5-1kt,,10.1007/BF00663192,,,,,,,,,None,,155,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,VT5-1kt,,10.1007/BF00663192,,,,,,,,,None,,108,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,VT5-1kt,,10.1007/BF00663192,,,,,,,,,None,,152,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,VT5-1kt,,10.1007/BF00663192,,,,,,,,,None,,175,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,VT5-1kt,,10.1007/BF00663192,,,,,,,,,None,,148,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,92,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,137,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,154,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,135,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,94,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,141,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,152,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,140,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,89,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,143,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,165,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,AT2,,10.1007/BF00663192,,,,,,,,,None,,156,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,VT6s,,10.1007/BF00663192,,,,,,,,,None,,94,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,VT6s,,10.1007/BF00663192,,,,,,,,,None,,162,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,VT6s,,10.1007/BF00663192,,,,,,,,,None,,188,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,VT6s,,10.1007/BF00663192,,,,,,,,,None,,172,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,VT6s,,10.1007/BF00663192,,,,,,,,,None,,100,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,VT6s,,10.1007/BF00663192,,,,,,,,,None,,163,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,VT6s,,10.1007/BF00663192,,,,,,,,,None,,190,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,VT6s,,10.1007/BF00663192,,,,,,,,,None,,183,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,VT14,,10.1007/BF00663192,,,,,,,,,None,,95,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,VT14,,10.1007/BF00663192,,,,,,,,,None,,173,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,VT14,,10.1007/BF00663192,,,,,,,,,None,,172,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,VT14,,10.1007/BF00663192,,,,,,,,,None,,160,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,VT14,,10.1007/BF00663192,,,,,,,,,None,,87,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,VT14,,10.1007/BF00663192,,,,,,,,,None,,135,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,VT14,,10.1007/BF00663192,,,,,,,,,None,,180,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,VT14,,10.1007/BF00663192,,,,,,,,,None,,162,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,AMts,,10.1007/BF00664182,,,,,,,,,58.8,,107.8,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,AMts,,10.1007/BF00664182,,,,,,,,,68.6,,235.2,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,AMts,,10.1007/BF00664182,,,,,,,,,78.4,,362.6,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,AMts,,10.1007/BF00664182,,,,,,,,,127.4,,362.6,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,AMg5,,10.1007/BF00664182,,,,,,,,,156.8,,313.6,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,AMg5,,10.1007/BF00664182,,,,,,,,,176.4,,421.4,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,AMg5,,10.1007/BF00664182,,,,,,,,,186.2,,470.4,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,AMg5,,10.1007/BF00664182,,,,,,,,,196,,490,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,AMg6,,10.1007/BF00664182,,,,,,,,,186.2,,352.8,,,,,,,,,,,annealing,,,,,293,未知,,[]
,,AMg6,,10.1007/BF00664182,,,,,,,,,186.2,,421.4,,,,,,,,,,,annealing,,,,,77,未知,,[]
,,AMg6,,10.1007/BF00664182,,,,,,,,,235.2,,509.6,,,,,,,,,,,annealing,,,,,20,未知,,[]
,,AMg6,,10.1007/BF00664182,,,,,,,,,186.2,,490,,,,,,,,,,,annealing,,,,,4.2,未知,,[]
,,01911,,10.1007/BF00664182,,,,,,,,,205.8,,274.4,,,,,,,,,,,hot rolling,,,,,293,未知,,[]
,,01911,,10.1007/BF00664182,,,,,,,,,225.4,,362.6,,,,,,,,,,,hot rolling,,,,,77,未知,,[]
,,01911,,10.1007/BF00664182,,,,,,,,,254.8,,499.8,,,,,,,,,,,hot rolling,,,,,20,未知,,[]
,,01911,,10.1007/BF00664182,,,,,,,,,274.4,,499.8,,,,,,,,,,,hot rolling,,,,,4.2,未知,,[]
,,AV,,10.1007/BF00664182,,,,,,,,,323.4,,362.6,,,,,,,,,,,"quenching, aging, aging",,,,,293,未知,,[]
,,AV,,10.1007/BF00664182,,,,,,,,,382.2,,499.8,,,,,,,,,,,"quenching, aging, aging",,,,,77,未知,,[]
,,AV,,10.1007/BF00664182,,,,,,,,,470.4,,646.8,,,,,,,,,,,"quenching, aging, aging",,,,,20,未知,,[]
,,AV,,10.1007/BF00664182,,,,,,,,,460.6,,597.8,,,,,,,,,,,"quenching, aging, aging",,,,,4.2,未知,,[]
,,1201,,10.1007/BF00664182,,,,,,,,,323.4,,392,,,,,,,,,,,"quenching, coldworking, aging",,,,,293,未知,,[]
,,1201,,10.1007/BF00664182,,,,,,,,,352.8,,470.4,,,,,,,,,,,"quenching, coldworking, aging",,,,,77,未知,,[]
,,1201,,10.1007/BF00664182,,,,,,,,,441,,646.8,,,,,,,,,,,"quenching, coldworking, aging",,,,,20,未知,,[]
,,1201,,10.1007/BF00664182,,,,,,,,,421.4,,607.6,,,,,,,,,,,"quenching, coldworking, aging",,,,,4.2,未知,,[]
,,01205,,10.1007/BF00670258,,,,,,,,,352.8,,421.4,,,,,,,,,,,"quenching, artificial aging",,,,,300,3,,[]
,,01205,,10.1007/BF00670258,,,,,,,,,411.6,,529.2,,,,,,,,,,,"quenching, artificial aging",,,,,77,3,,[]
,,01205,,10.1007/BF00670258,,,,,,,,,450.8,,637,,,,,,,,,,,"quenching, artificial aging",,,,,20,3,,[]
,,01205,,10.1007/BF00670258,,,,,,,,,450.8,,646.8,,,,,,,,,,,"quenching, artificial aging",,,,,4.2,3,,[]
,,17G2AF,,10.1007/BF00670320,,,,,,,,,490,,637,,,,,,,,,,,normalization,,,,,178,10,rectangular,"[230, 1010, 2400]"
,,17G2AF,,10.1007/BF00670320,,,,,,,,,705.6,,764.4,,,,,,,,,,,"quenching, tempering",,,,,193,10,rectangular,"[230, 1010, 2400]"
,,17G2AF,,10.1007/BF00670320,,,,,,,,,450.8,,529.2,,,,,,,,,,,"quenching, tempering",,,,,173,10,rectangular,"[230, 1010, 2400]"
,,17G2AF,,10.1007/BF00670320,,,,,,,,,509.6,,627.2,,,,,,,,,,,"normalization, cold deformation, tempering",,,,,133,10,rectangular,"[230, 1010, 2400]"
,,17G2AF,,10.1007/BF00670320,,,,,,,,,617.4,,676.2,,,,,,,,,,,"normalization, cold deformation",,,,,133,10,rectangular,"[230, 1010, 2400]"
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,974.41,,1012.55,,,,,,,,,,,standard heat treatment,,,,,198,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,948.81,,1003.27,,,,,,,,,,,standard heat treatment,,,,,233,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,893.15,,987.52,,,,,,,,,,,standard heat treatment,,,,,286,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,917.17,,963.45,,,,,,,,,,,standard heat treatment,,,,,370,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,956.26,,1005.27,,,,,,,,,,,heat treatment with long tempering,,,,,198,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,934.3,,992.37,,,,,,,,,,,heat treatment with long tempering,,,,,233,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,886.8,,992.97,,,,,,,,,,,heat treatment with long tempering,,,,,286,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,897.21,,957.1,,,,,,,,,,,heat treatment with long tempering,,,,,370,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,982.58,,1011.6,,,,,,,,,,,heat treatment with dehydrogenation,,,,,198,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,940.64,,1003.24,,,,,,,,,,,heat treatment with dehydrogenation,,,,,233,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,875,,976.63,,,,,,,,,,,heat treatment with dehydrogenation,,,,,286,0.5,,[]
,,VNS-2USh,,10.1007/BF00706633,,,,,,,,,880.87,,969.8,,,,,,,,,,,heat treatment with dehydrogenation,,,,,370,0.5,,[]
,,Steel 04G2B,,10.1007/BF00707294,,,,,,,,,320,,440,,,,,,,,,,,"induction melting, casting",,,,,298,未知,,[]
,,Steel 04G2B,,10.1007/BF00707294,,,,,,,,,360,,490,,,,,,,,,,,"induction melting, casting",,,,,298,未知,,[]
,,Steel 04G2B,,10.1007/BF00707294,,,,,,,,,370,,480,,,,,,,,,,,"induction melting, casting",,,,,298,未知,,[]
,,Steel 04G2B,,10.1007/BF00707294,,,,,,,,,380,,500,,,,,,,,,,,"induction melting, casting",,,,,298,未知,,[]
,,Steel 04G2B,,10.1007/BF00707294,,,,,,,,,420,,540,,,,,,,,,,,"induction melting, casting",,,,,298,未知,,[]
wt%,,Nb,,10.1007/BF00707297,,,,,,,,,202.9,,300,,,,,,,,,,,"electron-beam melting, heating, rolling, annealing",,,,,293,未知,circular,"[None, 15]"
wt%,,Nb,,10.1007/BF00707297,,,,,,,,,738.63,,814.12,,,,,,,,,,,"electron-beam melting, heating, rolling, annealing",,,,,77,未知,circular,"[None, 15]"
wt%,,Nb,,10.1007/BF00707297,,,,,,,,,1123.81,,1172.45,,,,,,,,,,,"electron-beam melting, heating, rolling, annealing",,,,,20,未知,circular,"[None, 15]"
wt%,,Nb + 5.5% Ti,,10.1007/BF00707297,,,,,,,,,345.23,,420.89,,,,,,,,,,,"electron-beam melting, heating, rolling, arc melting, annealing",,,,,293,未知,circular,"[None, 15]"
wt%,,Nb + 5.5% Ti,,10.1007/BF00707297,,,,,,,,,724.3,,794.5,,,,,,,,,,,"electron-beam melting, heating, rolling, arc melting, annealing",,,,,77,未知,circular,"[None, 15]"
wt%,,Nb + 5.5% Ti,,10.1007/BF00707297,,,,,,,,,1033.93,,1169.1,,,,,,,,,,,"electron-beam melting, heating, rolling, arc melting, annealing",,,,,20,未知,circular,"[None, 15]"
,,90G30,,10.1007/BF00707653,,,,,,,,,500,,800,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,293,未知,circular,[]
,,90G30,,10.1007/BF00707653,,,,,,,,,1260,,1500,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,4,未知,circular,[]
,,90G30Yu2,,10.1007/BF00707653,,,,,,,,,530,,840,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,293,未知,circular,[]
,,90G30Yu2,,10.1007/BF00707653,,,,,,,,,1300,,1600,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,4,未知,circular,[]
,,90G30Yu4,,10.1007/BF00707653,,,,,,,,,640,,890,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,293,未知,circular,[]
,,90G30Yu4,,10.1007/BF00707653,,,,,,,,,1350,,1700,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,4,未知,circular,[]
,,90G30Yu6,,10.1007/BF00707653,,,,,,,,,625,,920,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,293,未知,circular,[]
,,90G30Yu6,,10.1007/BF00707653,,,,,,,,,1500,,1800,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,4,未知,circular,[]
,,90G30Yu8,,10.1007/BF00707653,,,,,,,,,640,,955,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,293,未知,circular,[]
,,90G30Yu8,,10.1007/BF00707653,,,,,,,,,1600,,1840,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,4,未知,circular,[]
,,90G30Yu10,,10.1007/BF00707653,,,,,,,,,665,,1000,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,293,未知,circular,[]
,,90G30Yu10,,10.1007/BF00707653,,,,,,,,,1880,,1650,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,4,未知,circular,[]
,,90G30Yu11,,10.1007/BF00707653,,,,,,,,,720,,1200,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,293,未知,circular,[]
,,90G30Yu11,,10.1007/BF00707653,,,,,,,,,1700,,1720,,,,,,,,,,,"induction melting, electroslag remelting, forging, hardening",,,,,4,未知,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,838.56,,1511.74,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,77,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,941.03,,1555.64,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,77,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,538.1,,1074.67,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,198,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,660.05,,1133.2,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,198,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,415.3,,981.13,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,233,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,556.73,,1025.03,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,233,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,263.56,,897.7,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,253,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,458.69,,970.87,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,253,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,131.4,,819.18,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,273,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,297.25,,897.25,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,273,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,130.92,,716.26,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,293,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,238.23,,799.79,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,293,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,125.92,,701.53,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,297,0.0017,circular,[]
,,N28,,10.1007/BF00742744,,,,,,,,,120.97,,681.95,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,300,0.0017,circular,[]
,,N31,,10.1007/BF00742744,,,,,,,,,587.28,,1252.42,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,77,0.0017,circular,[]
,,N31,,10.1007/BF00742744,,,,,,,,,799.33,,1271.62,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,77,0.0017,circular,[]
,,N31,,10.1007/BF00742744,,,,,,,,,448.25,,872.43,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,178,0.0017,circular,[]
,,N31,,10.1007/BF00742744,,,,,,,,,636.2,,901.26,,,,,,,,,,,"vacuum induction melting, hot forging, cold drawing, normalizing",,,,,178,0.0017,circular,[]
