author,title,source,year,doi,mat_type,list,temperature,temperature_unit,yield_strength,yield_strength_unit,ultimate_strength,ultimate_strength_unit,elongation,elongation_unit,impact_energy,impact_energy_unit,mat_name,ratio_type,composition,composition_at,Al,Co,Cr,Fe,Ni,Ti,Ta,V,Mn,Cu,Mo,C,W,Nb,processing_ingot_desc,processing_ingot_size,processing_types,homogenization_temperature,annealing_temperature,annealing_time,processing_description,testing_test_type,testing_test_tem,testing_test_tem_unit,testing_test_env,testing_refrigerant,testing_test_mac,testing_test_standard,testing_load_ctrl,testing_spec_desc,testing_spec_shape,testing_spec_size,testing_spec_standard,testing_spec_dir,testing_spec_notch,score,testing_rate1_value,testing_rate1_unit,recrystallization_temperature,recrystallization_time,aging_temperature,aging_time
"Gu, XH; Meng, YQ; Chang, H; Bai, TX; Ma, SG; Zhang, YQ; Song, WD; Li, ZQ",Enhanced Strength and Plasticity of CoCrNiAl0.1Si0.1 Medium Entropy Alloy via Deformation Twinning and Microband at Cryogenic Temperature,MATERIALS,2021,10.3390/ma14247574,MEA,1,298,K,480.0,MPa,900.0,MPa,58.0,%,,J,CoCrNiAl0.1Si0.1,at.%,Co32.13Cr31.29Ni30.54Al3.11Si2.93,Co32.13Cr31.29Ni30.54Al3.11Si2.93,3.11,32.13,31.29,0.0,30.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[100.0, 20.0, 2.0]",vacuum arc-melting; cast; homogenization; cold rolling; annealing; water quenching,1373.0,1173.0,1.0,vacuum arc-melting equipment: vacuum arc-melting furnace atmosphere: Ti getter high-purity argon; cast method: water-cooled copper mold; homogenization at 1373.0 K for 5.0 h; cold rolling reduction unit: % reduction value: [70.0]; annealing at 1173.0 K for 1.0 h; water quenching,tensile,298,K,,,"GOTECH testing machines (Gotech Testing Machines, Qingdao, China)",,,dog bone-shaped,rectangular,"10.0, 4, 0.6",,rolling direction,,0.7407407407407407,0.001,s-1,,,,
"Gu, XH; Meng, YQ; Chang, H; Bai, TX; Ma, SG; Zhang, YQ; Song, WD; Li, ZQ",Enhanced Strength and Plasticity of CoCrNiAl0.1Si0.1 Medium Entropy Alloy via Deformation Twinning and Microband at Cryogenic Temperature,MATERIALS,2021,10.3390/ma14247574,MEA,2,77,K,700.0,MPa,1250.0,MPa,72.0,%,,J,CoCrNiAl0.1Si0.1,at.%,Co32.13Cr31.29Ni30.54Al3.11Si2.93,Co32.13Cr31.29Ni30.54Al3.11Si2.93,3.11,32.13,31.29,0.0,30.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[100.0, 20.0, 2.0]",vacuum arc-melting; cast; homogenization; cold rolling; annealing; water quenching,1373.0,1173.0,1.0,vacuum arc-melting equipment: vacuum arc-melting furnace atmosphere: Ti getter high-purity argon; cast method: water-cooled copper mold; homogenization at 1373.0 K for 5.0 h; cold rolling reduction unit: % reduction value: [70.0]; annealing at 1173.0 K for 1.0 h; water quenching,tensile,77,K,liquid nitrogen,liquid nitrogen,"GOTECH testing machines (Gotech Testing Machines, Qingdao, China)",,,dog bone-shaped,rectangular,"10.0, 4, 0.6",,rolling direction,,0.8148148148148148,0.001,s-1,,,,
"Povolyaeva, E; Shaysultanov, D; Astakhov, I; Evlashin, S; Klimova, M; Stepanov, N; Zherebtsov, S",Mechanical Behavior of a Medium-Entropy Fe-65(CoNi)(25)Cr9.5C0.5 Alloy Produced by Selective Laser Melting,MATERIALS,2023,10.3390/ma16083193,MEA,1,293,K,560.0,MPa,640.0,MPa,37.0,%,,J,Fe65(CoNi)25Cr9.5C0.5,at.%,Fe64.5Co12.1Ni11.6Cr11.3C0.52O0.017N0.031,Fe64.5Co12.1Ni11.6Cr11.3C0.52O0.017N0.031,0.0,12.1,11.3,64.5,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,rod,"[None, 10]",vacuum induction melting; atomization; Selective Laser Melting (SLM),,,,"vacuum induction melting; atomization equipment: US35 atomizer from ATO LAB environment: purged with inert gas (argon); Selective Laser Melting (SLM) equipment: DMP Flex 200 (3D Systems Inc., Rock Hill, SC, USA) atmosphere: argon",tensile,293,K,,,Instron 5882 universal testing machine,,,dog-bone-like flat,rectangular,"16, 3, 1.5",,parallel to the TD (transverse direction),,0.7037037037037037,0.001,s-1,,,,
"Povolyaeva, E; Shaysultanov, D; Astakhov, I; Evlashin, S; Klimova, M; Stepanov, N; Zherebtsov, S",Mechanical Behavior of a Medium-Entropy Fe-65(CoNi)(25)Cr9.5C0.5 Alloy Produced by Selective Laser Melting,MATERIALS,2023,10.3390/ma16083193,MEA,2,77,K,680.0,MPa,1800.0,MPa,26.0,%,,J,Fe65(CoNi)25Cr9.5C0.5,at.%,Fe64.5Co12.1Ni11.6Cr11.3C0.52O0.017N0.031,Fe64.5Co12.1Ni11.6Cr11.3C0.52O0.017N0.031,0.0,12.1,11.3,64.5,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,rod,"[None, 10]",vacuum induction melting; atomization; Selective Laser Melting (SLM),,,,"vacuum induction melting; atomization equipment: US35 atomizer from ATO LAB environment: purged with inert gas (argon); Selective Laser Melting (SLM) equipment: DMP Flex 200 (3D Systems Inc., Rock Hill, SC, USA) atmosphere: argon",tensile,77,K,,,Instron 5882 universal testing machine,,,dog-bone-like flat,rectangular,"16, 3, 1.5",,parallel to the TD (transverse direction),,0.7037037037037037,0.001,s-1,,,,
"Qu, Haitao; Han, Yujie; Shi, Jiaai; Li, Mengmeng; Liang, Jiayu; Zheng, Jinghua",Plane-Stress Deformation Behavior of CoCrFeMnNi High-Entropy Alloy Sheet under Low Temperatures,MATERIALS,2024,10.3390/ma17102259,HEA,1,113,K,500.0,MPa,1700.0,MPa,60.0,%,,J,CoCrFeMnNi,at.%,Co19.73Cr19.89Fe20.14Mn20.2Ni20.04,Co19.73Cr19.89Fe20.14Mn20.2Ni20.04,0.0,19.73,19.89,20.14,20.04,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction arc melting; homogenization; hot extrusion; annealing,1473.0,1223.0,1.0,vacuum induction arc melting; homogenization at 1473 K for 24 h; hot extrusion at 1223 K for 0.5 h speed: 15 extrusion ratio: 3.01; annealing at 1223 K for 1 h,tensile,113,K,liquid nitrogen,liquid nitrogen,,,,,circular,"18, 3",,,,0.6296296296296297,,,,,,
"Qu, Haitao; Han, Yujie; Shi, Jiaai; Li, Mengmeng; Liang, Jiayu; Zheng, Jinghua",Plane-Stress Deformation Behavior of CoCrFeMnNi High-Entropy Alloy Sheet under Low Temperatures,MATERIALS,2024,10.3390/ma17102259,HEA,2,77,K,,MPa,2100.0,MPa,70.0,%,,J,CoCrFeMnNi,at.%,Co19.73Cr19.89Fe20.14Mn20.2Ni20.04,Co19.73Cr19.89Fe20.14Mn20.2Ni20.04,0.0,19.73,19.89,20.14,20.04,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction arc melting; homogenization; hot extrusion; annealing,1473.0,1223.0,1.0,vacuum induction arc melting; homogenization at 1473 K for 24 h; hot extrusion at 1223 K for 0.5 h speed: 15 extrusion ratio: 3.01; annealing at 1223 K for 1 h,tensile,77,K,liquid nitrogen,liquid nitrogen,,,,,circular,"18, 3",,,,0.5925925925925926,,,,,,
"Wang, Caixia; Sheng, Ruixing; Zhou, Dawei; Li, Weidong; Chen, Shuying; Meng, Fanchao; Velisa, Gihan; Chao, Daiyi; Jiang, Liang; Liaw, Peter K.; Tong, Yang",Achieving an excellent combination of strength and ductility in a single-phase metastable medium-entropy alloy,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,2023,10.1016/j.jmrt.2023.10.242,MEA,1,77,K,685.0,MPa,1415.0,MPa,78.45,%,,J, (Ni0⋅3Co0⋅4Cr0.3)94Mo6,at.%,Ni28.2Co37.6Cr28.2Mo6,Ni28.2Co37.6Cr28.2Mo6,0.0,37.6,28.2,0.0,28.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,cubic,"[8, 8, 80]",arc melting; casting; homogenization; water quenching; cold rolling; annealing; water quenching,1473.0,1273.0,1.0,arc melting; casting; homogenization at 1473 K for 24 h environment: vacuum; water quenching; cold rolling reduction unit: % reduction value: [80.0]; annealing at 1273 K for 1 h; water quenching,tensile,77,K,liquid nitrogen,liquid nitrogen,"CMT-5105, SENS",,strain,flat dog-bone,rectangular,"20, 1.5",,parallel to the rolling direction,,0.8148148148148148,0.001,s-1,,,,
"Han, Zhenhua; Yang, Guodong; Yang, Jun; Tian, Yubo; Cui, Jie; Tian, Ali; Liu, Gang; Wei, Ran; Zhang, Guojun",Superior cryogenic strength and ductility in VNbTa body-centered cubic medium-entropy alloys,MATERIALS CHARACTERIZATION,2023,10.1016/j.matchar.2023.113247,MEA,1,77.0,K,1477.0,MPa,1930.0,MPa,27.0,%,,J,VNbTa,at.%,V33.3Nb33.3Ta33.4,V33.3Nb33.3Ta33.4,0.0,0.0,0.0,0.0,0.0,0.0,33.4,33.3,0.0,0.0,0.0,0.0,0.0,33.3,rectangular,"[10, 20, 30]",vacuum arc melting; remelting; drop casting,,,,vacuum arc melting environment: Ti-gettered high-purity argon atmosphere; remelting times: 8; drop casting,tensile,77.0,K,liquid nitrogen bath,liquid nitrogen,SUNS CMT 5105,,strain,flat dog-bone-shaped,rectangular,"6.0, 2.5, 1.5",,,,0.8148148148148148,0.0025,s-1,,,,
"Tai, Cheng-Ling; Tsao, Tzu-Ching; Hsiung, Chia-Yin; Lin, I. -Ming; Li, You-Li; Ho, Ping-Luen; Yeh, An-Chou; Yang, Jer-Ren; Misra, R. Devesh Kumar; Chen, Chih-Yuan; Yeh, Jien-Wei; Hsiao, Chien-Nan; Chung, Tsai-Fu",Cryogenic strengthening of Fe 27 Co 24 Ni 23 Cr 26 high-entropy alloys via hierarchical nanotwin-driven mechanism,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2024,10.1016/j.msea.2024.146317,HEA,1,298,K,358.0,MPa,746.0,MPa,61.0,%,,J,Fe27Co24Ni23Cr26,at.%,Fe27.0Co24.0Ni23.0Cr26.0,Fe27.0Co24.0Ni23.0Cr26.0,0.0,24.0,26.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; homogenization; cutting; cold rolling; annealing,1473.0,1123.0,1.0,vacuum induction melting; homogenization at 1473 K for 72 h environment: furnace; cutting; cold rolling reduction unit: % reduction value: [70.0]; annealing at 1123 K for 1 h,tensile,298,K,,,"Landmark tabletop system, Model 370.02",,strain,dog-bone,rectangular,"10, 3",,,,0.6296296296296297,0.001,s-1,,,,
"Tai, Cheng-Ling; Tsao, Tzu-Ching; Hsiung, Chia-Yin; Lin, I. -Ming; Li, You-Li; Ho, Ping-Luen; Yeh, An-Chou; Yang, Jer-Ren; Misra, R. Devesh Kumar; Chen, Chih-Yuan; Yeh, Jien-Wei; Hsiao, Chien-Nan; Chung, Tsai-Fu",Cryogenic strengthening of Fe 27 Co 24 Ni 23 Cr 26 high-entropy alloys via hierarchical nanotwin-driven mechanism,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2024,10.1016/j.msea.2024.146317,HEA,2,123,K,578.0,MPa,1211.0,MPa,87.2,%,,J,Fe27Co24Ni23Cr26,at.%,Fe27.0Co24.0Ni23.0Cr26.0,Fe27.0Co24.0Ni23.0Cr26.0,0.0,24.0,26.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; homogenization; cutting; cold rolling; annealing,1473.0,1123.0,1.0,vacuum induction melting; homogenization at 1473 K for 72 h environment: furnace; cutting; cold rolling reduction unit: % reduction value: [70.0]; annealing at 1123 K for 1 h,tensile,123,K,,,"Landmark tabletop system, Model 370.02",,strain,dog-bone,rectangular,"10, 3",,,,0.6296296296296297,0.001,s-1,,,,
"Jiang, Wei; Zhou, Jian; Zhou, Kaixuan; Mao, Qingzhong; Zhao, Yu; Meng, Ao; Li, Zhuming; Li, Jiansheng",Coupling effect of temperature and strain rate on mechanical properties and deformation mechanisms of Cr 26 Mn 20 Fe 20 Co 20 Ni 14 high-entropy alloy,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2024,10.1016/j.msea.2024.146525,HEA,1,293,K,212.0,MPa,565.0,MPa,73.0,%,,J,Cr26Mn20Fe20Co20Ni14,at.%,Cr26.0Mn20.0Fe20.0Co20.0Ni14.0,Cr26.0Mn20.0Fe20.0Co20.0Ni14.0,0.0,20.0,26.0,20.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,[],casting; hot forging; annealing,,,,casting; hot forging; annealing,tensile,293,K,,,E44.304-20 kN,,strain,dog-bone,rectangular,"10, 2, 1.5",,,,0.6296296296296297,0.001,s-1,,,,
"Jiang, Wei; Zhou, Jian; Zhou, Kaixuan; Mao, Qingzhong; Zhao, Yu; Meng, Ao; Li, Zhuming; Li, Jiansheng",Coupling effect of temperature and strain rate on mechanical properties and deformation mechanisms of Cr 26 Mn 20 Fe 20 Co 20 Ni 14 high-entropy alloy,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2024,10.1016/j.msea.2024.146525,HEA,2,77,K,546.0,MPa,830.0,MPa,27.0,%,,J,Cr26Mn20Fe20Co20Ni14,at.%,Cr26.0Mn20.0Fe20.0Co20.0Ni14.0,Cr26.0Mn20.0Fe20.0Co20.0Ni14.0,0.0,20.0,26.0,20.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,[],casting; hot forging; annealing,,,,casting; hot forging; annealing,tensile,77,K,liquid nitrogen,liquid nitrogen,E44.304-20 kN,,strain,dog-bone,rectangular,"10, 2, 1.5",,,,0.7037037037037037,0.1,s-1,,,,
"Jiang, Wei; Wu, Shuaishuai; Yan, Xuehui; Qiu, Haochen; Guo, Shengli; Zhu, Baohong; Zhang, Hanjun",Impact of Temperature on the Tensile Properties of Hypereutectic High-Entropy Alloys,COATINGS,2023,10.3390/coatings13111836,HEA,1,173,K,,MPa,1238.0,MPa,44.0,%,,J,Al1.1CoCrFeNi2.1,at.%,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,18.12,16.01,16.11,16.07,33.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; casting; remelting,,,,vacuum induction melting; casting; remelting environment: argon,tensile,173,K,,,universal testing machine,,displacement,dog-bone flat,rectangular,"49, 12",,parallel to the rolling direction,,0.6296296296296297,0.001,s-1,,,,
"Jiang, Wei; Wu, Shuaishuai; Yan, Xuehui; Qiu, Haochen; Guo, Shengli; Zhu, Baohong; Zhang, Hanjun",Impact of Temperature on the Tensile Properties of Hypereutectic High-Entropy Alloys,COATINGS,2023,10.3390/coatings13111836,HEA,2,298,K,,MPa,964.0,MPa,,%,,J,Al1.1CoCrFeNi2.1,at.%,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,18.12,16.01,16.11,16.07,33.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; casting; remelting,,,,vacuum induction melting; casting; remelting environment: argon,tensile,298,K,,,universal testing machine,,displacement,dog-bone flat,rectangular,"49, 12",,parallel to the rolling direction,,0.5925925925925926,0.001,s-1,,,,
"Jiang, Wei; Wu, Shuaishuai; Yan, Xuehui; Qiu, Haochen; Guo, Shengli; Zhu, Baohong; Zhang, Hanjun",Impact of Temperature on the Tensile Properties of Hypereutectic High-Entropy Alloys,COATINGS,2023,10.3390/coatings13111836,HEA,3,923,K,,MPa,455.0,MPa,,%,,J,Al1.1CoCrFeNi2.1,at.%,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,18.12,16.01,16.11,16.07,33.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; casting; remelting,,,,vacuum induction melting; casting; remelting environment: argon,tensile,923,K,,,universal testing machine,,displacement,dog-bone flat,rectangular,"49, 12",,parallel to the rolling direction,,0.5925925925925926,0.001,s-1,,,,
"Jiang, Wei; Wu, Shuaishuai; Yan, Xuehui; Qiu, Haochen; Guo, Shengli; Zhu, Baohong; Zhang, Hanjun",Impact of Temperature on the Tensile Properties of Hypereutectic High-Entropy Alloys,COATINGS,2023,10.3390/coatings13111836,HEA,4,1023,K,,MPa,278.0,MPa,,%,,J,Al1.1CoCrFeNi2.1,at.%,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,18.12,16.01,16.11,16.07,33.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; casting; remelting,,,,vacuum induction melting; casting; remelting environment: argon,tensile,1023,K,,,universal testing machine,,displacement,dog-bone flat,rectangular,"49, 12",,parallel to the rolling direction,,0.5925925925925926,0.001,s-1,,,,
"Jiang, Wei; Wu, Shuaishuai; Yan, Xuehui; Qiu, Haochen; Guo, Shengli; Zhu, Baohong; Zhang, Hanjun",Impact of Temperature on the Tensile Properties of Hypereutectic High-Entropy Alloys,COATINGS,2023,10.3390/coatings13111836,HEA,5,1123,K,,MPa,156.0,MPa,,%,,J,Al1.1CoCrFeNi2.1,at.%,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,Al18.12Co16.01Cr16.11Fe16.07Ni33.69,18.12,16.01,16.11,16.07,33.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; casting; remelting,,,,vacuum induction melting; casting; remelting environment: argon,tensile,1123,K,,,universal testing machine,,displacement,dog-bone flat,rectangular,"49, 12",,parallel to the rolling direction,,0.5925925925925926,0.001,s-1,,,,
"Chen, Chuang; Tu, Yiliang; Chen, Junlin; Tang, Enling",Dynamic constitutive relationship of TiZrHfCu0.5 high entropy alloy based on Johnson-Cook model,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,2023,10.1016/j.jmrt.2023.10.154,HEA,1,293,K,,MPa,1560.0,MPa,,%,,J,TiZrHfCu0.5,at.%,Ti33.17Zr33.17Hf33.16Cu0.5,Ti33.17Zr33.17Hf33.16Cu0.5,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,[],vacuum arc melting; cooling,,,,vacuum arc melting; cooling,compression,293,K,,liquid nitrogen,SHPB,,displacedment,cylindrical,circular,"3.6, 6",,,,0.6296296296296297,19.8,m/s,,,,
"Chen, Chuang; Tu, Yiliang; Chen, Junlin; Tang, Enling",Dynamic constitutive relationship of TiZrHfCu0.5 high entropy alloy based on Johnson-Cook model,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,2023,10.1016/j.jmrt.2023.10.154,HEA,2,273,K,,MPa,1640.0,MPa,,%,,J,TiZrHfCu0.5,at.%,Ti33.17Zr33.17Hf33.16Cu0.5,Ti33.17Zr33.17Hf33.16Cu0.5,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,[],vacuum arc melting; cooling,,,,vacuum arc melting; cooling,compression,273,K,,liquid nitrogen,SHPB,,displacedment,cylindrical,circular,"3.6, 6",,,,0.6296296296296297,18.09,m/s,,,,
"Chen, Chuang; Tu, Yiliang; Chen, Junlin; Tang, Enling",Dynamic constitutive relationship of TiZrHfCu0.5 high entropy alloy based on Johnson-Cook model,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,2023,10.1016/j.jmrt.2023.10.154,HEA,3,253,K,,MPa,1790.0,MPa,,%,,J,TiZrHfCu0.5,at.%,Ti33.17Zr33.17Hf33.16Cu0.5,Ti33.17Zr33.17Hf33.16Cu0.5,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,[],vacuum arc melting; cooling,,,,vacuum arc melting; cooling,compression,253,K,,liquid nitrogen,SHPB,,displacedment,cylindrical,circular,"3.6, 6",,,,0.6296296296296297,17.73,m/s,,,,
"Chen, Chuang; Tu, Yiliang; Chen, Junlin; Tang, Enling",Dynamic constitutive relationship of TiZrHfCu0.5 high entropy alloy based on Johnson-Cook model,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,2023,10.1016/j.jmrt.2023.10.154,HEA,4,233,K,,MPa,1770.0,MPa,,%,,J,TiZrHfCu0.5,at.%,Ti33.17Zr33.17Hf33.16Cu0.5,Ti33.17Zr33.17Hf33.16Cu0.5,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,[],vacuum arc melting; cooling,,,,vacuum arc melting; cooling,compression,233,K,,liquid nitrogen,SHPB,,displacedment,cylindrical,circular,"3.6, 6",,,,0.6296296296296297,17.2,m/s,,,,
"Chen, Chuang; Tu, Yiliang; Chen, Junlin; Tang, Enling",Dynamic constitutive relationship of TiZrHfCu0.5 high entropy alloy based on Johnson-Cook model,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,2023,10.1016/j.jmrt.2023.10.154,HEA,5,213,K,,MPa,1640.0,MPa,,%,,J,TiZrHfCu0.5,at.%,Ti33.17Zr33.17Hf33.16Cu0.5,Ti33.17Zr33.17Hf33.16Cu0.5,0.0,0.0,0.0,0.0,0.0,33.17,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,[],vacuum arc melting; cooling,,,,vacuum arc melting; cooling,compression,213,K,,liquid nitrogen,SHPB,,displacedment,cylindrical,circular,"3.6, 6",,,,0.6296296296296297,17.53,m/s,,,,
"Park, Hyojin; Lee, Jungwan; Kim, Rae Eon; Son, Sujung; Ahn, Soung Yeoul; Kim, Hyoung Seop",Effect of Warm Rolling on the Structure and Tensile Properties of a Metastable Fe-Based Medium Entropy Alloy,METALS AND MATERIALS INTERNATIONAL,2024,10.1007/s12540-023-01532-5,MEA,1,298,K,248.2,MPa,552.4,MPa,69.98,%,,J,Fe60Co15Ni15Cr10,at.%,Fe60.0Co15.0Ni15.0Cr10.0,Fe60.0Co15.0Ni15.0Cr10.0,0.0,15.0,10.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[50, 35, 7]",vacuum induction melting; casting; homogenization; water quenching; cold rolling; annealing,1373.0,1073.0,10.0,vacuum induction melting; casting; homogenization at 1373 K for 6 h; water quenching; cold rolling; annealing at 1073 K for 10 min,tensile,298,K,,,Instron 1361,,strain,dog-bone,rectangular,"1.5, 1, 1.5",,parallel to the rolling direction,,0.7407407407407407,0.001,s-1,,,,
"Park, Hyojin; Lee, Jungwan; Kim, Rae Eon; Son, Sujung; Ahn, Soung Yeoul; Kim, Hyoung Seop",Effect of Warm Rolling on the Structure and Tensile Properties of a Metastable Fe-Based Medium Entropy Alloy,METALS AND MATERIALS INTERNATIONAL,2024,10.1007/s12540-023-01532-5,MEA,2,298,K,575.1,MPa,679.5,MPa,54.9,%,,J,Fe60Co15Ni15Cr10,at.%,Fe60.0Co15.0Ni15.0Cr10.0,Fe60.0Co15.0Ni15.0Cr10.0,0.0,15.0,10.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[50, 35, 7]",vacuum induction melting; homogenization; water quenching; warm rolling; heating,1373.0,,,vacuum induction melting; homogenization at 1373 K for 6 h; water quenching; warm rolling at 773 K reduction unit: % reduction value: [62.0]; heating at 773 K for 10 min,tensile,298,K,,,Instron 1361,,strain,dog-bone,rectangular,"1.5, 1, 1.5",,parallel to the rolling direction,,0.7407407407407407,0.001,s-1,,,,
"Park, Hyojin; Lee, Jungwan; Kim, Rae Eon; Son, Sujung; Ahn, Soung Yeoul; Kim, Hyoung Seop",Effect of Warm Rolling on the Structure and Tensile Properties of a Metastable Fe-Based Medium Entropy Alloy,METALS AND MATERIALS INTERNATIONAL,2024,10.1007/s12540-023-01532-5,MEA,3,77,K,532.0,MPa,1436.5,MPa,54.2,%,,J,Fe60Co15Ni15Cr10,at.%,Fe60.0Co15.0Ni15.0Cr10.0,Fe60.0Co15.0Ni15.0Cr10.0,0.0,15.0,10.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[50, 35, 7]",vacuum induction melting; casting; homogenization; water quenching; cold rolling; annealing,1373.0,1073.0,10.0,vacuum induction melting; casting; homogenization at 1373 K for 6 h; water quenching; cold rolling; annealing at 1073 K for 10 min,tensile,77,K,liquid nitrogen,liquid nitrogen,Instron 1361,,strain,dog-bone,rectangular,"1.5, 1, 1.5",,parallel to the rolling direction,,0.8148148148148148,0.001,s-1,,,,
"Park, Hyojin; Lee, Jungwan; Kim, Rae Eon; Son, Sujung; Ahn, Soung Yeoul; Kim, Hyoung Seop",Effect of Warm Rolling on the Structure and Tensile Properties of a Metastable Fe-Based Medium Entropy Alloy,METALS AND MATERIALS INTERNATIONAL,2024,10.1007/s12540-023-01532-5,MEA,4,77,K,701.0,MPa,1540.9,MPa,43.0,%,,J,Fe60Co15Ni15Cr10,at.%,Fe60.0Co15.0Ni15.0Cr10.0,Fe60.0Co15.0Ni15.0Cr10.0,0.0,15.0,10.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[50, 35, 7]",vacuum induction melting; homogenization; water quenching; warm rolling; heating,1373.0,,,vacuum induction melting; homogenization at 1373 K for 6 h; water quenching; warm rolling at 773 K reduction unit: % reduction value: [62.0]; heating at 773 K for 10 min,tensile,77,K,liquid nitrogen,liquid nitrogen,Instron 1361,,strain,dog-bone,rectangular,"1.5, 1, 1.5",,parallel to the rolling direction,,0.8148148148148148,0.001,s-1,,,,
"Liu, Dan; Hou, Jinxiong; Jin, Xi; Wang, Xuejiao; Yang, Huijun; Qiao, Junwei",The cobalt-free Fe35Mn15Cr15Ni25Al10 high-entropy alloy with multiscale particles for excellent strength-ductility synergy,INTERMETALLICS,2023,10.1016/j.intermet.2023.108064,HEA,1,293,K,250.0,MPa,705.0,MPa,45.0,%,,J,Fe35Mn15Cr15Ni25Al10,at.%,Fe35.0Mn15.0Cr15.0Ni25.0Al10.0,Fe35.0Mn15.0Cr15.0Ni25.0Al10.0,10.0,0.0,15.0,35.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,[],arc melting; homogenization; water quenching; cold rolling; annealing,1473.0,1473.0,10.0,arc melting; homogenization at 1473 K for 12 h; water quenching; cold rolling; annealing at 1473 K for 10 min,tensile,293,K,,,,,strain,dog-bone,rectangular,"13, 3, 0.7",,,,0.5925925925925926,0.001,s-1,,,,
