ID,References,Ag(wt%),Al(wt%),Be(wt%),Ce(wt%),Cr(wt%),Cu(wt%),Fe(wt%),Li(wt%),Mg(wt%),Mn(wt%),Ni(wt%),Re(wt%),Si(wt%),Sn(wt%),Ti(wt%),V(wt%),Zn(wt%),Zr(wt%),ST1,TIME1,ST2,TIME2,ST3,TIME3,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,Processing_Description,UTS(MPa)
780," Zhong H, Rometsch P, Estrin Y. Effect of alloy composition and heat treatment on mechanical performance of 6xxx aluminum alloys. 中国有色金属学报(英文版), 2014, 24(7): 2174-2178. DOI: 10. 1016/S1003-6326(14)63329-X. ",0.0,97.89,0.0,0.0,0.0,0.29,0.0,0.0,0.65,0.11,0.0,0.0,0.85,0.0,0.11,0.0,0.1,0.0,550,30,0,0,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 30.0min. the second heat treatment is Aging at 170.0℃ for 0.5 hours.,283.0
781," Zhong H, Rometsch P, Estrin Y. Effect of alloy composition and heat treatment on mechanical performance of 6xxx aluminum alloys. 中国有色金属学报(英文版), 2014, 24(7): 2174-2178. DOI: 10. 1016/S1003-6326(14)63329-X. ",0.0,97.92,0.0,0.0,0.0,0.29,0.0,0.0,0.96,0.12,0.0,0.0,0.48,0.0,0.11,0.0,0.12,0.0,550,30,0,0,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 30.0min. the second heat treatment is Aging at 170.0℃ for 0.5 hours.,261.0
782," Zhong H, Rometsch P, Estrin Y. Effect of alloy composition and heat treatment on mechanical performance of 6xxx aluminum alloys. 中国有色金属学报(英文版), 2014, 24(7): 2174-2178. DOI: 10. 1016/S1003-6326(14)63329-X. ",0.0,98.16,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.11,0.0,0.0,0.8,0.0,0.12,0.0,0.11,0.0,550,30,0,0,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 550℃ for 30.0min. the second heat treatment is Aging at 170.0℃ for 0.5 hours.,264.0
783," Yan A, Chen L, Liu H S, et al. Study on strength and fracture toughness of Al-Zn-Mg-Cu-Ti(-Sn) alloys. Journal of Mining and Metallurgy Section B Metallurgy, 2015, 51(1): 73-79. DOI: info: doi/10. 2298/JMMB130122003Y. ",0.0,89.64,0.0,0.0,0.0,2.1,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.08,0.0,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,574.0
784," Yan A, Chen L, Liu H S, et al. Study on strength and fracture toughness of Al-Zn-Mg-Cu-Ti(-Sn) alloys. Journal of Mining and Metallurgy Section B Metallurgy, 2015, 51(1): 73-79. DOI: info: doi/10. 2298/JMMB130122003Y. ",0.0,89.64,0.0,0.0,0.0,2.1,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.08,0.0,470,60,0,0,0,0,0.0,120,24.0,175,10.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,482.0
785," Wang M, Huang L, Chen K, et al. Influence of minor combined addition of Cr and Pr on microstructure, mechanical properties and corrosion behaviors of an ultrahigh strength Al-Zn-Mg-Cu-Zr alloy. Micron, 2018. DOI: 10. 1016/j. micron. 2017. 10. 008. ",0.0,86.3,0.0,0.0,0.1,2.2,0.0,0.0,2.5,0.0,0.0,0.14,0.0,0.0,0.0,0.0,8.6,0.16,450,60,470,60,480,180,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 3h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,743.0
786," Wang M, Huang L, Chen K, et al. Influence of minor combined addition of Cr and Pr on microstructure, mechanical properties and corrosion behaviors of an ultrahigh strength Al-Zn-Mg-Cu-Zr alloy. Micron, 2018. DOI: 10. 1016/j. micron. 2017. 10. 008. ",0.0,86.53999999999999,0.0,0.0,0.0,2.2,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.16,450,60,470,60,480,180,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 3h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,719.0
787," Su M N, Young B. Material Properties of Normal and High Strength Aluminium Alloys at Elevated Temperatures. Thin-Walled Structures, 2019, 137: 463-471. DOI: 10. 1016/j. tws. 2019. 01. 012. ",0.0,97.37,0.0,0.0,0.0,0.0,0.1,0.0,1.07,0.0,0.43,0.0,1.03,0.0,0.0,0.0,0.0,0.0,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,226.0
788," Ruiz J, Elices M. Effect of water vapour pressure and frequency on fatigue behaviour in 7017-T651 aluminium alloy plate. Acta Materialia, 1997, 45(1): 281-293. DOI: 10. 1016/S1359-6454(96)00147-4. ",0.0,91.44,0.0,0.0,0.17,0.12,0.23,0.0,2.44,0.29,0.01,0.0,0.11,0.0,0.05,0.0,5.01,0.13,470,180,0,0,0,0,1.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Cold rolling at 20℃ with 1.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,465.0
789," Lai M O, Ferguson W G. Fracture toughness of aluminium alloy 7075-T6 in the as-cast condition. Materials Science and Engineering, 1985, 74( 2): 133-138. DOI: 10. 1016/0025-5416(85)90426-4. ",0.0,89.69,0.0,0.0,0.19,1.46,0.16,0.0,2.51,0.0,0.0,0.0,0.07,0.0,0.16,0.0,5.76,0.0,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,547.0
790," H. C, Fang, H, et al. Effect of recrystallization on intergranular fracture and corrosion of Al–Zn–Mg–Cu–Zr alloy. Journal of Alloys and Compounds, 2015, 622: 166-173. DOI: 10. 1016/j. jallcom. 2014. 10. 044. ",0.0,86.43,0.0,0.0,0.17,2.16,0.0,0.0,2.38,0.0,0.0,0.17,0.0,0.0,0.0,0.0,8.53,0.16,450,60,470,60,480,120,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,736.0
791," H. C, Fang, H, et al. Effect of recrystallization on intergranular fracture and corrosion of Al–Zn–Mg–Cu–Zr alloy. Journal of Alloys and Compounds, 2015, 622: 166-173. DOI: 10. 1016/j. jallcom. 2014. 10. 044. ",0.0,86.86,0.0,0.0,0.0,2.1,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.16,450,60,470,60,480,120,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,706.0
792," Gong B S, Liu Z J, Wang Y L, et al. Improving the fatigue strength of A7N01 aluminum alloy by adjusting Si content. Materials Science & Engineering A, 2019, 742: 15-22. DOI: 10. 1016/j. msea. 2018. 10. 085",0.0,93.59,0.0,0.0,0.17,0.0,0.04,0.0,1.26,0.37,0.0,0.0,0.38,0.0,0.06,0.0,4.0,0.13,0,0,0,0,0,0,0.0,100,12.0,170,2.0,0,0.0,the first heat treatment is Solution treatment at 0℃ for 0h. the second heat treatment is Aging at 100.0℃ for 12.0 hours.,355.0
793," Gong B S, Liu Z J, Wang Y L, et al. Improving the fatigue strength of A7N01 aluminum alloy by adjusting Si content. Materials Science & Engineering A, 2019, 742: 15-22. DOI: 10. 1016/j. msea. 2018. 10. 085",0.0,93.86,0.0,0.0,0.18,0.0,0.02,0.0,1.3,0.3,0.0,0.0,0.1,0.0,0.05,0.0,4.06,0.13,0,0,0,0,0,0,0.0,100,12.0,170,2.0,0,0.0,the first heat treatment is Solution treatment at 0℃ for 0h. the second heat treatment is Aging at 100.0℃ for 12.0 hours.,352.0
794," Gong B S, Liu Z J, Wang Y L, et al. Improving the fatigue strength of A7N01 aluminum alloy by adjusting Si content. Materials Science & Engineering A, 2019, 742: 15-22. DOI: 10. 1016/j. msea. 2018. 10. 085",0.0,93.98,0.0,0.0,0.19,0.0,0.02,0.0,1.27,0.3,0.0,0.0,0.0,0.0,0.05,0.0,4.07,0.12,0,0,0,0,0,0,0.0,100,12.0,170,2.0,0,0.0,the first heat treatment is Solution treatment at 0℃ for 0h. the second heat treatment is Aging at 100.0℃ for 12.0 hours.,390.0
795," Feng C, Liu Z Y, Ning A L, et al. Effect of low temperature aging on microstructure and mechanical properties of super-high strength aluminum alloy. 中南工业大学学报: 英文版, 2006, 13(5): 461-467. DOI: 10. 1007/s11771-006-0068-7. ",0.166,82.604,0.0,0.0,0.0,2.0,0.0,0.0,2.48,0.0,0.4,0.0,0.0,0.0,0.0,0.0,12.2,0.15,450,120,470,60,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 470℃ for 1h.,579.0
796," Feng C, Liu Z Y, Ning A L, et al. Effect of low temperature aging on microstructure and mechanical properties of super-high strength aluminum alloy. 中南工业大学学报: 英文版, 2006, 13(5): 461-467. DOI: 10. 1007/s11771-006-0068-7. ",0.166,82.604,0.0,0.0,0.0,2.0,0.0,0.0,2.48,0.0,0.4,0.0,0.0,0.0,0.0,0.0,12.2,0.15,450,120,470,60,0,0,0.0,120,1.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Aging at 120.0℃ for 1.0 hours.,710.0
797," Feng C, Liu Z Y, Ning A L, et al. Effect of low temperature aging on microstructure and mechanical properties of super-high strength aluminum alloy. 中南工业大学学报: 英文版, 2006, 13(5): 461-467. DOI: 10. 1007/s11771-006-0068-7. ",0.166,82.604,0.0,0.0,0.0,2.0,0.0,0.0,2.48,0.0,0.4,0.0,0.0,0.0,0.0,0.0,12.2,0.15,450,120,470,60,0,0,0.0,120,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Aging at 120.0℃ for 8.0 hours.,743.0
798," Feng C, Liu Z Y, Ning A L, et al. Effect of low temperature aging on microstructure and mechanical properties of super-high strength aluminum alloy. 中南工业大学学报: 英文版, 2006, 13(5): 461-467. DOI: 10. 1007/s11771-006-0068-7. ",0.166,82.604,0.0,0.0,0.0,2.0,0.0,0.0,2.48,0.0,0.4,0.0,0.0,0.0,0.0,0.0,12.2,0.15,450,120,470,60,0,0,0.0,100,80.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Aging at 100.0℃ for 80.0 hours.,753.0
799," Feng C, Liu Z Y, Ning A L, et al. Effect of low temperature aging on microstructure and mechanical properties of super-high strength aluminum alloy. 中南工业大学学报: 英文版, 2006, 13(5): 461-467. DOI: 10. 1007/s11771-006-0068-7. ",0.166,82.604,0.0,0.0,0.0,2.0,0.0,0.0,2.48,0.0,0.4,0.0,0.0,0.0,0.0,0.0,12.2,0.15,450,120,470,60,0,0,0.0,110,36.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Aging at 110.0℃ for 36.0 hours.,748.0
800," Fang H C, Chao H, Chen K H. Effect of Zr, Er and Cr additions on microstructures and properties of Al–Zn–Mg–Cu alloys. Materials Science and Engineering A, 2014, 610: 10–16. DOI: 10. 1016/j. msea. 2014. 05. 021. ",0.0,86.32,0.0,0.0,0.17,2.16,0.0,0.0,2.38,0.0,0.0,0.28,0.0,0.0,0.0,0.0,8.53,0.16,450,60,470,60,480,120,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,744.0
801," Fang H C, Chao H, Chen K H. Effect of Zr, Er and Cr additions on microstructures and properties of Al–Zn–Mg–Cu alloys. Materials Science and Engineering A, 2014, 610: 10–16. DOI: 10. 1016/j. msea. 2014. 05. 021. ",0.0,86.86,0.0,0.0,0.0,2.1,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.16,450,60,470,60,480,120,0.0,130,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,704.0
802," Cong F G, Zhao G, Jiang F, et al. Effect of homogenization treatment on microstructure and mechanical properties of DC cast 7X50 aluminum alloy. Transactions of Nonferrous Metals Society of China, 2015, 25(4): 1027-1034. DOI: 10. 1016/S1003-6326(15)63694-9. ",0.0,88.855,0.0,0.0,0.02,2.08,0.08,0.0,2.32,0.025,0.01,0.0,0.05,0.0,0.03,0.0,6.43,0.1,480,60,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h.,599.0
803," 倪培相, 左秀荣, 李贞明, 等. 微合金化元素对7005铝合金铸态组织与性能的影响. 材料热处理学报, 2008, 29(3): 94-98. DOI: CNKI: SUN: JSCL. 0. 2008-03-023",0.0,96.0,0.0,0.0,0.12,0.0,0.0,0.0,1.3,0.5,0.0,0.25,0.0,0.0,0.03,0.0,1.6,0.2,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 0℃ for 0h.,329.6
804," 倪培相, 左秀荣, 李贞明, 等. 微合金化元素对7005铝合金铸态组织与性能的影响. 材料热处理学报, 2008, 29(3): 94-98. DOI: CNKI: SUN: JSCL. 0. 2008-03-023",0.0,96.0,0.0,0.0,0.12,0.0,0.0,0.0,1.3,0.5,0.0,0.25,0.0,0.0,0.03,0.0,1.6,0.2,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 0℃ for 0h.,337.7
805," 倪培相, 左秀荣, 李贞明, 等. 微合金化元素对7005铝合金铸态组织与性能的影响. 材料热处理学报, 2008, 29(3): 94-98. DOI: CNKI: SUN: JSCL. 0. 2008-03-023",0.0,96.35,0.0,0.0,0.12,0.0,0.0,0.0,1.3,0.5,0.0,0.0,0.0,0.0,0.03,0.0,1.6,0.1,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 0℃ for 0h.,304.4
806," Xu D, Zhu C, Xu C, et al. Microstructures and Tensile Fracture Behavior of 2219 Wrought Al–Cu Alloys with Different Impurity of Fe. Metals, 2021, 11(1): 174. DOI: 10. 3390/met11010174. ",0.0,93.426,0.0,0.0,0.0,5.89,0.147,0.0,0.01,0.361,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.13,537,240,0,0,0,0,3.0,165,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 537℃ for 4h. the second heat treatment is Cold rolling at 20℃ with 3.0% reduction. the third heat treatment is Aging at 165.0℃ for 24.0 hours.,420.0
807," Xu D, Zhu C, Xu C, et al. Microstructures and Tensile Fracture Behavior of 2219 Wrought Al–Cu Alloys with Different Impurity of Fe. Metals, 2021, 11(1): 174. DOI: 10. 3390/met11010174. ",0.0,93.359,0.0,0.0,0.0,5.88,0.195,0.0,0.01,0.362,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.135,537,240,0,0,0,0,3.0,165,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 537℃ for 4h. the second heat treatment is Cold rolling at 20℃ with 3.0% reduction. the third heat treatment is Aging at 165.0℃ for 24.0 hours.,409.34
808," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,91.64,0.0,0.0,0.0,0.07,0.22,1.82,1.2,0.26,0.0,0.0,0.1,0.0,0.04,0.0,4.5,0.15,530,45,0,0,0,0,0.0,150,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 150.0℃ for 8.0 hours.,487.0
809," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,91.64,0.0,0.0,0.0,0.07,0.22,1.82,1.2,0.26,0.0,0.0,0.1,0.0,0.04,0.0,4.5,0.15,530,45,0,0,0,0,0.0,150,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 150.0℃ for 12.0 hours.,490.0
810," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,91.64,0.0,0.0,0.0,0.07,0.22,1.82,1.2,0.26,0.0,0.0,0.1,0.0,0.04,0.0,4.5,0.15,530,45,0,0,0,0,0.0,150,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 150.0℃ for 24.0 hours.,487.0
811," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,91.64,0.0,0.0,0.0,0.07,0.22,1.82,1.2,0.26,0.0,0.0,0.1,0.0,0.04,0.0,4.5,0.15,530,45,0,0,0,0,0.0,150,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 150.0℃ for 48.0 hours.,530.0
812," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,91.64,0.0,0.0,0.0,0.07,0.22,1.82,1.2,0.26,0.0,0.0,0.1,0.0,0.04,0.0,4.5,0.15,530,45,0,0,0,0,0.0,180,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 180.0℃ for 8.0 hours.,517.0
813," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,91.64,0.0,0.0,0.0,0.07,0.22,1.82,1.2,0.26,0.0,0.0,0.1,0.0,0.04,0.0,4.5,0.15,530,45,0,0,0,0,0.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 180.0℃ for 12.0 hours.,478.0
814," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,91.64,0.0,0.0,0.0,0.07,0.22,1.82,1.2,0.26,0.0,0.0,0.1,0.0,0.04,0.0,4.5,0.15,530,45,0,0,0,0,0.0,180,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 180.0℃ for 24.0 hours.,467.0
815," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,91.64,0.0,0.0,0.0,0.07,0.22,1.82,1.2,0.26,0.0,0.0,0.1,0.0,0.04,0.0,4.5,0.15,530,45,0,0,0,0,0.0,180,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 180.0℃ for 48.0 hours.,463.0
816," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,90.99,0.0,0.0,0.0,0.08,0.2,2.5,1.15,0.2,0.0,0.0,0.15,0.0,0.04,0.0,4.55,0.14,530,45,0,0,0,0,0.0,150,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 150.0℃ for 8.0 hours.,425.0
817," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,90.99,0.0,0.0,0.0,0.08,0.2,2.5,1.15,0.2,0.0,0.0,0.15,0.0,0.04,0.0,4.55,0.14,530,45,0,0,0,0,0.0,150,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 150.0℃ for 12.0 hours.,430.0
818," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,90.99,0.0,0.0,0.0,0.08,0.2,2.5,1.15,0.2,0.0,0.0,0.15,0.0,0.04,0.0,4.55,0.14,530,45,0,0,0,0,0.0,150,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 150.0℃ for 24.0 hours.,456.0
819," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,90.99,0.0,0.0,0.0,0.08,0.2,2.5,1.15,0.2,0.0,0.0,0.15,0.0,0.04,0.0,4.55,0.14,530,45,0,0,0,0,0.0,150,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 150.0℃ for 48.0 hours.,471.0
820," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,90.99,0.0,0.0,0.0,0.08,0.2,2.5,1.15,0.2,0.0,0.0,0.15,0.0,0.04,0.0,4.55,0.14,530,45,0,0,0,0,0.0,180,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 180.0℃ for 8.0 hours.,448.0
821," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,90.99,0.0,0.0,0.0,0.08,0.2,2.5,1.15,0.2,0.0,0.0,0.15,0.0,0.04,0.0,4.55,0.14,530,45,0,0,0,0,0.0,180,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 180.0℃ for 12.0 hours.,489.0
822," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,90.99,0.0,0.0,0.0,0.08,0.2,2.5,1.15,0.2,0.0,0.0,0.15,0.0,0.04,0.0,4.55,0.14,530,45,0,0,0,0,0.0,180,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 180.0℃ for 24.0 hours.,435.0
823," Klyszewski A. Influence of the heat treatment on the structure and mechanical properties of the AlZnMgLi alloy. Materials & Design, 1997, 18(4/6): 303-307. DOI: 10. 1016/S0261-3069(97)00069-1. ",0.0,90.99,0.0,0.0,0.0,0.08,0.2,2.5,1.15,0.2,0.0,0.0,0.15,0.0,0.04,0.0,4.55,0.14,530,45,0,0,0,0,0.0,180,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 45.0min. the second heat treatment is Aging at 180.0℃ for 48.0 hours.,446.0
