structure,exfoliation_en,structure_description
"Full Formula (Hf2 Te6)
Reduced Formula: HfTe3
abc   :   5.966990   3.919301  26.987998
angles:  90.000000  97.556791  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP           a     b         c  velocities
---  ----  --------  ----  --------  ---------------
  0  Hf    0.287607  0.25  0.563236  [0.0, 0.0, 0.0]
  1  Hf    0.712393  0.75  0.436764  [0.0, 0.0, 0.0]
  2  Te    0.565066  0.75  0.625859  [0.0, 0.0, 0.0]
  3  Te    0.761636  0.25  0.519552  [0.0, 0.0, 0.0]
  4  Te    0.238364  0.75  0.480448  [0.0, 0.0, 0.0]
  5  Te    0.084581  0.75  0.625841  [0.0, 0.0, 0.0]
  6  Te    0.434934  0.25  0.374141  [0.0, 0.0, 0.0]
  7  Te    0.915419  0.25  0.374159  [0.0, 0.0, 0.0]",74.00262500000032,"HfTe3 is I4/mcm-like structured and crystallizes in the monoclinic P2_1/m space group. The structure is two-dimensional and consists of one HfTe3 sheet oriented in the (0, 0, 1) direction. Hf(1) is bonded in a 8-coordinate geometry to two equivalent Te(1), two equivalent Te(3), and four equivalent Te(2) atoms. Both Hf(1)-Te(1) bond lengths are 2.95 Å. Both Hf(1)-Te(3) bond lengths are 2.95 Å. There are two shorter (2.96 Å) and two longer (3.20 Å) Hf(1)-Te(2) bond lengths. There are three inequivalent Te sites. In the first Te site, Te(1) is bonded in an L-shaped geometry to two equivalent Hf(1) atoms. In the second Te site, Te(2) is bonded to four equivalent Hf(1) atoms to form a mixture of distorted corner and edge-sharing TeHf4 tetrahedra. In the third Te site, Te(3) is bonded in an L-shaped geometry to two equivalent Hf(1) atoms."
"Full Formula (Lu2 Te6)
Reduced Formula: LuTe3
abc   :   3.993329   4.568882  30.305883
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP       a     b         c  velocities
---  ----  ----  ----  --------  ---------------
  0  Lu     0.5  0.25  0.454587  [0.0, 0.0, 0.0]
  1  Lu     0.5  0.75  0.545413  [0.0, 0.0, 0.0]
  2  Te     0.5  0.25  0.351724  [0.0, 0.0, 0.0]
  3  Te    -0    0.25  0.547706  [0.0, 0.0, 0.0]
  4  Te     0    0.75  0.452294  [0.0, 0.0, 0.0]
  5  Te     0.5  0.75  0.648276  [0.0, 0.0, 0.0]
  6  Te     0    0.75  0.329931  [0.0, 0.0, 0.0]
  7  Te    -0    0.25  0.670069  [0.0, 0.0, 0.0]",52.45837499999983,"LuTe3 crystallizes in the orthorhombic Pmma space group. The structure is two-dimensional and consists of one LuTe3 sheet oriented in the (0, 0, 1) direction. Lu(1) is bonded in a 7-coordinate geometry to one Te(1) and six equivalent Te(2) atoms. The Lu(1)-Te(1) bond length is 3.12 Å. There are four shorter (3.03 Å) and two longer (3.46 Å) Lu(1)-Te(2) bond lengths. There are three inequivalent Te sites. In the first Te site, Te(1) is bonded in a single-bond geometry to one Lu(1) and four equivalent Te(3) atoms. All Te(1)-Te(3) bond lengths are 3.11 Å. In the second Te site, Te(2) is bonded in a 6-coordinate geometry to six equivalent Lu(1) atoms. In the third Te site, Te(3) is bonded in a distorted rectangular see-saw-like geometry to four equivalent Te(1) atoms."
"Full Formula (Dy2 Te6)
Reduced Formula: DyTe3
abc   :   4.048536   4.587933  30.585595
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP       a     b         c  velocities
---  ----  ----  ----  --------  ---------------
  0  Dy     0.5  0.25  0.453044  [0.0, 0.0, 0.0]
  1  Dy     0.5  0.75  0.546956  [0.0, 0.0, 0.0]
  2  Te     0.5  0.25  0.349669  [0.0, 0.0, 0.0]
  3  Te     0    0.25  0.548296  [0.0, 0.0, 0.0]
  4  Te    -0    0.75  0.451704  [0.0, 0.0, 0.0]
  5  Te     0.5  0.75  0.650331  [0.0, 0.0, 0.0]
  6  Te    -0    0.75  0.328837  [0.0, 0.0, 0.0]
  7  Te     0    0.25  0.671163  [0.0, 0.0, 0.0]",52.00187499999998,"DyTe3 crystallizes in the orthorhombic Pmma space group. The structure is two-dimensional and consists of one DyTe3 sheet oriented in the (0, 0, 1) direction. Dy(1) is bonded in a 7-coordinate geometry to one Te(1) and six equivalent Te(2) atoms. The Dy(1)-Te(1) bond length is 3.16 Å. There are four shorter (3.06 Å) and two longer (3.55 Å) Dy(1)-Te(2) bond lengths. There are three inequivalent Te sites. In the first Te site, Te(1) is bonded in a single-bond geometry to one Dy(1) and four equivalent Te(3) atoms. All Te(1)-Te(3) bond lengths are 3.13 Å. In the second Te site, Te(2) is bonded in a 6-coordinate geometry to six equivalent Dy(1) atoms. In the third Te site, Te(3) is bonded in a distorted rectangular see-saw-like geometry to four equivalent Te(1) atoms."
"Full Formula (Th2 Te6)
Reduced Formula: ThTe3
abc   :   6.257452   4.409422  27.321165
angles:  90.000000  97.703085  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP           a     b         c  velocities
---  ----  --------  ----  --------  ---------------
  0  Th    0.286056  0.25  0.561557  [0.0, 0.0, 0.0]
  1  Th    0.713944  0.75  0.438443  [0.0, 0.0, 0.0]
  2  Te    0.550979  0.75  0.630319  [0.0, 0.0, 0.0]
  3  Te    0.764467  0.25  0.524621  [0.0, 0.0, 0.0]
  4  Te    0.235533  0.75  0.475379  [0.0, 0.0, 0.0]
  5  Te    0.102458  0.75  0.630518  [0.0, 0.0, 0.0]
  6  Te    0.449021  0.25  0.369681  [0.0, 0.0, 0.0]
  7  Te    0.897542  0.25  0.369482  [0.0, 0.0, 0.0]",70.23512499999995,"ThTe3 crystallizes in the monoclinic P2_1/m space group. The structure is two-dimensional and consists of one ThTe3 sheet oriented in the (0, 0, 1) direction. Th(1) is bonded in a 8-coordinate geometry to two equivalent Te(1), two equivalent Te(3), and four equivalent Te(2) atoms. Both Th(1)-Te(1) bond lengths are 3.21 Å. Both Th(1)-Te(3) bond lengths are 3.21 Å. There are two shorter (3.21 Å) and two longer (3.28 Å) Th(1)-Te(2) bond lengths. There are three inequivalent Te sites. In the first Te site, Te(1) is bonded in an L-shaped geometry to two equivalent Th(1) atoms. In the second Te site, Te(2) is bonded to four equivalent Th(1) atoms to form a mixture of distorted corner and edge-sharing TeTh4 trigonal pyramids. In the third Te site, Te(3) is bonded in an L-shaped geometry to two equivalent Th(1) atoms."
"Full Formula (Ag3 Sn1 P7)
Reduced Formula: Ag3SnP7
abc   :   5.103606   6.013768  26.112387
angles:  90.000000  96.015171  98.993245
pbc   :       True       True       True
Sites (11)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Ag    0.699242  0.373389  0.037815  [0.0, 0.0, 0.0]
  1  Ag    0.558476  0.388316  0.223751  [0.0, 0.0, 0.0]
  2  Ag    0.004785  0.349383  0.155153  [0.0, 0.0, 0.0]
  3  Sn    0.504214  0.013253  0.121564  [0.0, 0.0, 0.0]
  4  P     0.206462  0.292959  0.063158  [0.0, 0.0, 0.0]
  5  P     0.011099  0.992544  0.198662  [0.0, 0.0, 0.0]
  6  P     0.060633  0.747934  0.13521   [0.0, 0.0, 0.0]
  7  P     0.948853  0.044686  0.014796  [0.0, 0.0, 0.0]
  8  P     0.77039   0.778616  0.067777  [0.0, 0.0, 0.0]
  9  P     0.383953  0.009203  0.255253  [0.0, 0.0, 0.0]
 10  P     0.616797  0.797699  0.21366   [0.0, 0.0, 0.0]",309.414409090909,"Ag3SnP7 crystallizes in the triclinic P1 space group. The structure is two-dimensional and consists of one Ag3SnP7 sheet oriented in the (0, 0, 1) direction. There are three inequivalent Ag sites. In the first Ag site, Ag(1) is bonded in a 3-coordinate geometry to one P(4), one P(5), and two equivalent P(1) atoms. The Ag(1)-P(4) bond length is 2.62 Å. The Ag(1)-P(5) bond length is 2.52 Å. There is one shorter (2.64 Å) and one longer (2.72 Å) Ag(1)-P(1) bond length. In the second Ag site, Ag(2) is bonded in a 1-coordinate geometry to one P(6) and one P(7) atom. The Ag(2)-P(6) bond length is 2.49 Å. The Ag(2)-P(7) bond length is 2.45 Å. In the third Ag site, Ag(3) is bonded in a 3-coordinate geometry to one P(1), one P(2), and one P(3) atom. The Ag(3)-P(1) bond length is 2.75 Å. The Ag(3)-P(2) bond length is 2.43 Å. The Ag(3)-P(3) bond length is 2.43 Å. Sn(1) is bonded in a 4-coordinate geometry to one P(1), one P(3), one P(5), and one P(7) atom. The Sn(1)-P(1) bond length is 2.79 Å. The Sn(1)-P(3) bond length is 2.61 Å. The Sn(1)-P(5) bond length is 2.61 Å. The Sn(1)-P(7) bond length is 2.78 Å. There are seven inequivalent P sites. In the first P site, P(1) is bonded in a distorted pentagonal planar geometry to one Ag(3), two equivalent Ag(1), one Sn(1), and one P(4) atom. The P(1)-P(4) bond length is 2.14 Å. In the second P site, P(2) is bonded in a 4-coordinate geometry to one Ag(3), one P(3), one P(6), and one P(7) atom. The P(2)-P(3) bond length is 2.28 Å. The P(2)-P(6) bond length is 2.27 Å. The P(2)-P(7) bond length is 2.24 Å. In the third P site, P(3) is bonded to one Ag(3), one Sn(1), one P(2), and one P(5) atom to form corner-sharing PAgSnP2 tetrahedra. The P(3)-P(5) bond length is 2.21 Å. In the fourth P site, P(4) is bonded in a 3-coordinate geometry to one Ag(1), one P(1), and one P(5) atom. The P(4)-P(5) bond length is 2.26 Å. In the fifth P site, P(5) is bonded to one Ag(1), one Sn(1), one P(3), and one P(4) atom to form distorted corner-sharing PAgSnP2 tetrahedra. In the sixth P site, P(6) is bonded in a distorted T-shaped geometry to one Ag(2), one P(2), and one P(7) atom. The P(6)-P(7) bond length is 2.23 Å. In the seventh P site, P(7) is bonded in a 4-coordinate geometry to one Ag(2), one Sn(1), one P(2), and one P(6) atom."
"Full Formula (Zn1 C2 S2 O6 F6)
Reduced Formula: ZnC2S2(OF)6
abc   :   4.924668   4.924668  27.855269
angles:  90.000000  90.000000 120.000000
pbc   :       True       True       True
Sites (17)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Zn    0.666667  0.333333  0.499999  [0.0, 0.0, 0.0]
  1  C     0.333333  0.666667  0.624697  [0.0, 0.0, 0.0]
  2  C     0         0         0.375303  [0.0, 0.0, 0.0]
  3  S     0.333333  0.666667  0.557796  [0.0, 0.0, 0.0]
  4  S     0         0         0.442204  [0.0, 0.0, 0.0]
  5  O     0.033361  0.639563  0.54513   [0.0, 0.0, 0.0]
  6  O     0.606202  0.966639  0.54513   [0.0, 0.0, 0.0]
  7  O     0.360437  0.393798  0.54513   [0.0, 0.0, 0.0]
  8  O     0.972897  0.272868  0.454869  [0.0, 0.0, 0.0]
  9  O     0.727132  0.700027  0.454869  [0.0, 0.0, 0.0]
 10  O     0.299973  0.027103  0.454869  [0.0, 0.0, 0.0]
 11  F     0.080422  0.404402  0.640819  [0.0, 0.0, 0.0]
 12  F     0.595598  0.67602   0.640819  [0.0, 0.0, 0.0]
 13  F     0.32398   0.919578  0.640819  [0.0, 0.0, 0.0]
 14  F     0.009353  0.747089  0.359181  [0.0, 0.0, 0.0]
 15  F     0.737735  0.990647  0.359181  [0.0, 0.0, 0.0]
 16  F     0.252911  0.262265  0.359181  [0.0, 0.0, 0.0]",15.697176470588214,"Zn(CF3SO3)2 crystallizes in the trigonal P-3 space group. The structure is two-dimensional and consists of two CF3 clusters and one Zn(SO3)2 sheet oriented in the (0, 0, 1) direction. In each CF3 cluster, C(1) is bonded in a trigonal non-coplanar geometry to three equivalent F(1) atoms. All C(1)-F(1) bond lengths are 1.35 Å. F(1) is bonded in a single-bond geometry to one C(1) atom. In the Zn(SO3)2 sheet, Zn(1) is bonded in an octahedral geometry to six equivalent O(1) atoms. All Zn(1)-O(1) bond lengths are 2.10 Å. S(1) is bonded in a distorted trigonal non-coplanar geometry to three equivalent O(1) atoms. All S(1)-O(1) bond lengths are 1.46 Å. O(1) is bonded in a distorted bent 120 degrees geometry to one Zn(1) and one S(1) atom."
"Full Formula (Nb6 Si2 Te12)
Reduced Formula: Nb3SiTe6
abc   :   6.429447  11.637821  23.827652
angles:  90.000000  90.000000  89.999999
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Nb    0.697363  0.966858  0.08032   [0.0, 0.0, 0.0]
  1  Si    0.076216  0.074662  0.08032   [0.0, 0.0, 0.0]
  2  Te    0.848901  0.81776   0.999692  [0.0, 0.0, 0.0]
  3  Te    0.348902  0.682239  0.160947  [0.0, 0.0, 0.0]
  4  Te    0.348902  0.682239  0.999692  [0.0, 0.0, 0.0]
  5  Te    0.848901  0.81776   0.160947  [0.0, 0.0, 0.0]
  6  Te    0.355811  0.99717   0.003178  [0.0, 0.0, 0.0]
  7  Te    0.355811  0.99717   0.157462  [0.0, 0.0, 0.0]
  8  Nb    0.166457  0.835426  0.08032   [0.0, 0.0, 0.0]
  9  Nb    0.469172  0.187724  0.08032   [0.0, 0.0, 0.0]
 10  Te    0.796125  0.156394  0.001053  [0.0, 0.0, 0.0]
 11  Te    0.796125  0.156394  0.159586  [0.0, 0.0, 0.0]
 12  Nb    0.969172  0.312276  0.08032   [0.0, 0.0, 0.0]
 13  Nb    0.666458  0.664573  0.08032   [0.0, 0.0, 0.0]
 14  Nb    0.197363  0.533142  0.08032   [0.0, 0.0, 0.0]
 15  Si    0.576216  0.425338  0.08032   [0.0, 0.0, 0.0]
 16  Te    0.296124  0.343606  0.159586  [0.0, 0.0, 0.0]
 17  Te    0.296124  0.343606  0.001053  [0.0, 0.0, 0.0]
 18  Te    0.855811  0.502829  0.157461  [0.0, 0.0, 0.0]
 19  Te    0.855811  0.502829  0.003178  [0.0, 0.0, 0.0]",94.29750000000058,"Nb3SiTe6 crystallizes in the orthorhombic Pmc2_1 space group. The structure is two-dimensional and consists of one Nb3SiTe6 sheet oriented in the (0, 0, 1) direction. There are three inequivalent Nb sites. In the first Nb site, Nb(1) is bonded in a 7-coordinate geometry to one Si(1), two equivalent Te(1), two equivalent Te(2), and two equivalent Te(3) atoms. The Nb(1)-Si(1) bond length is 2.74 Å. Both Nb(1)-Te(1) bond lengths are 2.77 Å. Both Nb(1)-Te(2) bond lengths are 2.89 Å. Both Nb(1)-Te(3) bond lengths are 2.97 Å. In the second Nb site, Nb(2) is bonded in a 7-coordinate geometry to one Si(1), two equivalent Te(2), and four equivalent Te(1) atoms. The Nb(2)-Si(1) bond length is 2.84 Å. Both Nb(2)-Te(2) bond lengths are 2.90 Å. There are two shorter (2.81 Å) and two longer (2.87 Å) Nb(2)-Te(1) bond lengths. In the third Nb site, Nb(3) is bonded in a 8-coordinate geometry to two equivalent Si(1), two equivalent Te(2), and four equivalent Te(3) atoms. Both Nb(3)-Si(1) bond lengths are 2.85 Å. Both Nb(3)-Te(2) bond lengths are 2.97 Å. All Nb(3)-Te(3) bond lengths are 2.85 Å. Si(1) is bonded to one Nb(1), one Nb(2), two equivalent Nb(3), two equivalent Te(2), and two equivalent Te(3) atoms to form distorted corner-sharing SiNb4Te4 hexagonal bipyramids. Both Si(1)-Te(2) bond lengths are 2.72 Å. Both Si(1)-Te(3) bond lengths are 2.78 Å. There are three inequivalent Te sites. In the first Te site, Te(1) is bonded in a distorted T-shaped geometry to one Nb(1) and two equivalent Nb(2) atoms. In the second Te site, Te(2) is bonded in a 4-coordinate geometry to one Nb(1), one Nb(2), one Nb(3), and one Si(1) atom. In the third Te site, Te(3) is bonded in a 4-coordinate geometry to one Nb(1), two equivalent Nb(3), and one Si(1) atom."
"Full Formula (Pb1 I2)
Reduced Formula: PbI2
abc   :   4.567214   4.567208  23.755620
angles:  90.000000  90.000000 119.999934
pbc   :       True       True       True
Sites (3)
  #  SP           a          b         c  velocities
---  ----  --------  ---------  --------  ---------------
  0  I     0.666665   0.333335  0.001224  [0.0, 0.0, 0.0]
  1  I     0.333334   0.666666  0.840656  [0.0, 0.0, 0.0]
  2  Pb    1e-06     -1e-06     0.920978  [0.0, 0.0, 0.0]",88.55821666666664,"PbI2 is trigonal omega-like structured and crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one PbI2 sheet oriented in the (0, 0, 1) direction. Pb(1) is bonded to six equivalent I(1) atoms to form edge-sharing PbI6 octahedra. All Pb(1)-I(1) bond lengths are 3.25 Å. I(1) is bonded in a distorted T-shaped geometry to three equivalent Pb(1) atoms."
"Full Formula (Y2 Cl2)
Reduced Formula: YCl
abc   :   3.728763   3.728763  26.270802
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (4)
  #  SP            a         b         c  velocities
---  ----  ---------  --------  --------  ---------------
  0  Y      0.666667  0.333333  0.446951  [0.0, 0.0, 0.0]
  1  Y     -0         0         0.553049  [0.0, 0.0, 0.0]
  2  Cl     0.333333  0.666667  0.381037  [0.0, 0.0, 0.0]
  3  Cl     0.333333  0.666667  0.618963  [0.0, 0.0, 0.0]",18.3027499999997,"YCl crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of two YCl sheets oriented in the (0, 0, 1) direction. Y(1) is bonded in a 3-coordinate geometry to three equivalent Cl(1) atoms. All Y(1)-Cl(1) bond lengths are 2.76 Å. Cl(1) is bonded in a distorted T-shaped geometry to three equivalent Y(1) atoms."
"Full Formula (Nb2 Se4 Br4)
Reduced Formula: Nb(SeBr)2
abc   :   6.695227   6.772193  24.645012
angles:  97.980708  84.335408 119.624650
pbc   :       True       True       True
Sites (10)
  #  SP           a         b          c  velocities
---  ----  --------  --------  ---------  ---------------
  0  Br    0.511015  0.942793   0.153457  [0.0, 0.0, 0.0]
  1  Br    0.488985  0.057207   0.026772  [0.0, 0.0, 0.0]
  2  Br    0.904268  0.887825   0.026772  [0.0, 0.0, 0.0]
  3  Br    0.095732  0.112175   0.153457  [0.0, 0.0, 0.0]
  4  Nb    0.126305  0.752599   0.090111  [0.0, 0.0, 0.0]
  5  Nb    0.873695  0.247401   0.090118  [0.0, 0.0, 0.0]
  6  Se    0.69743   0.516038   0.127054  [0.0, 0.0, 0.0]
  7  Se    0.30257   0.483962   0.053176  [0.0, 0.0, 0.0]
  8  Se    0.975183  0.539227   0.180507  [0.0, 0.0, 0.0]
  9  Se    0.024817  0.460773  -0.000278  [0.0, 0.0, 0.0]",74.05980000000012,"NbSe2Br2 crystallizes in the triclinic P-1 space group. The structure is two-dimensional and consists of one NbSe2Br2 sheet oriented in the (0, 0, 1) direction. Nb(1) is bonded in a 8-coordinate geometry to two equivalent Se(1); two equivalent Se(2); and four equivalent Br(1,2) atoms. Both Nb(1)-Se(1) bond lengths are 2.64 Å. Both Nb(1)-Se(2) bond lengths are 2.66 Å. There are two shorter (2.77 Å) and two longer (2.79 Å) Nb(1)-Br(1,2) bond lengths. There are two inequivalent Se sites. In the first Se site, Se(1) is bonded in a 2-coordinate geometry to two equivalent Nb(1) atoms. In the second Se site, Se(2) is bonded in a 2-coordinate geometry to two equivalent Nb(1) atoms. Br(1,2) is bonded in a water-like geometry to two equivalent Nb(1) atoms."
"Full Formula (Yb2 Cl2 O2)
Reduced Formula: YbClO
abc   :   3.819450   3.819450  26.198402
angles:  90.000000  90.000000 119.999997
pbc   :       True       True       True
Sites (6)
  #  SP           a          b         c  velocities
---  ----  --------  ---------  --------  ---------------
  0  Yb    0.333333   0.666667  0.443364  [0.0, 0.0, 0.0]
  1  Yb    0         -0         0.556578  [0.0, 0.0, 0.0]
  2  Cl    0.666667   0.333333  0.380823  [0.0, 0.0, 0.0]
  3  Cl    0.666667   0.333333  0.619125  [0.0, 0.0, 0.0]
  4  O     0         -0         0.469548  [0.0, 0.0, 0.0]
  5  O     0.333333   0.666667  0.530397  [0.0, 0.0, 0.0]",45.65266666666679,"YbOCl is Cotunnite-derived structured and crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one YbOCl sheet oriented in the (0, 0, 1) direction. Yb(1) is bonded in a 7-coordinate geometry to four equivalent O(1) and three equivalent Cl(1) atoms. There is one shorter (2.28 Å) and three longer (2.31 Å) Yb(1)-O(1) bond lengths. All Yb(1)-Cl(1) bond lengths are 2.75 Å. O(1) is bonded to four equivalent Yb(1) atoms to form a mixture of corner and edge-sharing OYb4 tetrahedra. Cl(1) is bonded in a distorted T-shaped geometry to three equivalent Yb(1) atoms."
